news,label,cleaned_news,tokens
اس حقیقت کے بارے میں کہ صرف ہلیری ہی امیدوار ہے جو کل وقتی معالج کے ساتھ سفر کرتا ہے ، یہ خبر ہمارے اگلے صدر بننے کے ساتھ ہلیری کے جنون کو ختم کرنے کے ل enough کافی ہوسکتی ہے۔ ڈیموکریٹس اپنی تمام مجرمانہ اور غیر اخلاقی سرگرمیوں کو نظر انداز کرنے پر راضی ہوسکتے ہیں ، لیکن کیا وہ ہیلری اور بل کو قبول کرنے کے لئے تیار ہیں جو ہمارے وائٹ ہاؤس کو معاون رہائشی سہولیات میں تبدیل کر رہے ہیں؟ کیا ہلیری کلنٹن صدر بننے کے ل fit فٹ ہیں؟ سکریٹری خارجہ کی حیثیت سے اپنے مختلف اسکینڈلز اور ناقص ریکارڈ کو ایک طرف رکھتے ہوئے ، ان کی صحت کا کیا؟ کیا وہ جسمانی طور پر ملازمت سے کام لے رہی ہے؟ میری نئی کتاب ، غیر مقبول: ہلیری کے ساتھ دشواری میں ، میں نے ہیلری کی صحت کے لئے پانچ صفحات وقف کردیئے۔ جہاں تک میں بتاسکتا ہوں ، میں واحد صحافی ہوں جو اس اہم مضمون میں دلچسپی رکھتا ہوں۔ صدر ہونے کے بے حد دباؤ اور تناؤ کو دیکھتے ہوئے ، ہلیری کی صحت ایک ایسا معاملہ ہے جس کی مکمل تلاش کی ضرورت ہے۔ جولائی کے آخری دنوں میں ، ہلیری کا دیرینہ عرصہ ذاتی معالج ڈاکٹر ، لیزا بارڈاک نے ، دو صفحوں پر مشتمل ایک چھوٹا خط جاری کیا جس میں ہیلری کو صحت کا صاف ستھرا بل پیش کیا گیا۔ بارڈاک نے لکھا ہے کہ وہ کبھی کبھار تمباکو نوشی نہیں کرتی ہے اور شراب نہیں پیتی ہے۔ وہ غیر قانونی دوائیں یا تمباکو کی مصنوعات استعمال نہیں کرتی ہیں۔ وہ دبلی پتلی پروٹین ، سبزیوں اور پھلوں سے بھرپور غذا کھاتی ہے۔ وہ باقاعدگی سے ورزش کرتی ہے ، جس میں یوگا ، تیراکی ، چہل قدمی اور وزن کی تربیت شامل ہے۔ ڈاکٹر بارڈاک کے مطابق ، ہلیری اپنے دماغ میں بے ہوشی والے جادو ، ہجوم اور خون کے جمنے سے پوری طرح سے صحت یاب ہوچکی ہیں جس کی وجہ سے وہ ریاست کی سکریٹری تھیں۔ لیکن ڈاکٹر باردک کا خط شاید ہی ایک تفصیلی طبی تاریخ تھا۔ بل اور ہلیری کلنٹن کے قریبی ذرائع کے مطابق ، اس خط میں اس وقت کی پوری کہانی نہیں تھی اور اب یہ پوری کہانی نہیں ہے۔ آج بھی ، ہلیری کو ابھی تک بہت سے پریشان کن علامات کا سامنا کرنا پڑتا ہے جس کے بارے میں میں نے ناپسندیدہ میں لکھا تھا: سر درد کو ختم کرنا ، تھکن ، بے خوابی اور اس کے ہاتھوں میں ایک کپکپی۔ عوام میں بے ہوشی کے تماشے کے خلاف احتیاط کے طور پر ، جو آسانی سے اپنی امیدواری کو ختم کر سکتی ہے ، ہلیری اب اپنی تمام بڑی مہمات کے دوروں میں ایک ذاتی معالج کے ساتھ سفر کرتی ہیں۔ کئی ایسے واقعات ہوئے ہیں جن میں وہ قریب قریب ہی ٹوٹ چکی ہے۔ مثال کے طور پر ، ٹری گوڈی بن غازی کمیٹی کے سامنے گیارہ گھنٹے کی گواہی کے بعد ، ہیلری نے ویٹنگ گاڑی میں جاتے ہوئے اچانک ڈانٹا۔ اسے اپنے ساتھیوں کی مدد سے اس کی مدد کرنی پڑی اور پیچھے کی نشست تک جانے میں مدد دی گئی۔ تناؤ کے سر میں درد اس کی لپیٹ میں رہتا ہے اور اکثر اس کے لئے اس کی تکلیف کا شیڈول برقرار رکھنا مشکل ہوتا ہے۔ ڈپٹی چیف آف اسٹاف اور اس کے قریبی مشیر ہما ​​عابدین اکثر انتخابی مہم کے معاونوں کو آخری لمحے میں ہلری کے نظام الاوقات میں ردوبدل کا حکم دیتے ہیں تاکہ امیدوار اپنی سانس پکڑ سکے اور نیپ کے لئے وقت نکال سکے۔,fake,اس حقیقت بارے کہ صرف ہلیری ہی امیدوارہے جوکل وقتی معالج ساتھ سفر کرتاہے خبرہمارے اگلے صدر بننے ساتھ ہلیری جنون ختم کرنے لenough فی ہو سکتیہے ڈیموکریٹس اپنی تمام مجرمانہ غیر اخلاقی سرگرمیوں نظر انداز کرنے راضی ہو سکتے ہیں لیکن کیا وہ ہیلری بل قبول کرنے لئے تیارہیںجوہمارے وا,"['اس', 'حقیقت', 'بارے', 'کہ', 'صرف', 'ہلیری', 'ہی', 'امیدوارہے', 'جوکل', 'وقتی', 'معالج', 'ساتھ', 'سفر', 'کرتاہے', 'خبرہمارے', 'اگلے', 'صدر', 'بننے', 'ساتھ', 'ہلیری', 'جنون', 'ختم', 'کرنے', 'لenough', 'فی', 'ہو', 'سکتیہے', 'ڈیموکریٹس', 'اپنی', 'تمام', 'مجرمانہ', 'غیر', 'اخلاقی', 'سرگرمیوں', 'نظر', 'انداز', 'کرنے', 'راضی', 'ہو', 'سکتے', 'ہیں', 'لیکن', 'کیا', 'وہ', 'ہیلری', 'بل', 'قبول', 'کرنے', 'لئے', 'تیارہیںجوہمارے', 'وا']"
برطانیہ کے کے قائم مقام سیکرٹری رانا مجاہد نے استعفیٰ دینے سے انکار کر دیا,fake,برطانیہ قائم مقام سیکرٹری رانا مجاہد نے استعفی دینے ان کار کر دیا,"['برطانیہ', 'قائم', 'مقام', 'سیکرٹری', 'رانا', 'مجاہد', 'نے', 'استعفی', 'دینے', 'ان', 'کار', 'کر', 'دیا']"
اسلام آباد ہائی کورٹ نے پی ٹی اے کی جانب سے رواں ماہ آن لائن گیم پب جی پر لگائی گئی پابندی کا فیصلہ کالعدم قرار دیتے ہوئے اسے فوری طور پر بحال کرنے کا حکم دے دیا ہے۔,real,اسلام آباد ہائی کورٹ نے پی ٹی اے جانب رواں ماہ آن لائن گیمپ بجی لگائی گئی پابندی فیصلہ کالعدم قرار دیتے ہوئے اسے فوری طور بحال کرنے حکم دے دیا,"['اسلام', 'آباد', 'ہائی', 'کورٹ', 'نے', 'پی', 'ٹی', 'اے', 'جانب', 'رواں', 'ماہ', 'آن', 'لائن', 'گیمپ', 'بجی', 'لگائی', 'گئی', 'پابندی', 'فیصلہ', 'کالعدم', 'قرار', 'دیتے', 'ہوئے', 'اسے', 'فوری', 'طور', 'بحال', 'کرنے', 'حکم', 'دے', 'دیا']"
پاکستان میں شاہراہِ قراقرم کے متعدد مقامات پر لینڈ سلائیڈنگ اور پتھر گرنے سے سیاح پھنس گئے ہیں۔ چلاس سے گلگت تک لینڈ سلائیڈنگ سے سڑکیں بند ہیں جبکہ حکام کی جانب سے امدادی کارروائیاں جاری ہیں۔,real,پاکستان شاہراہ قراقرم متعدد مقامات لینڈ سلائیڈنگ پتھر گرنے سیاح پھنس گئے ہیںچلاس گلگت تک لینڈسلائیڈنگ سڑکیں بندہیںجبکہ حکام جانب امدادی کارروائیاں جاری ہیں,"['پاکستان', 'شاہراہ', 'قراقرم', 'متعدد', 'مقامات', 'لینڈ', 'سلائیڈنگ', 'پتھر', 'گرنے', 'سیاح', 'پھنس', 'گئے', 'ہیںچلاس', 'گلگت', 'تک', 'لینڈسلائیڈنگ', 'سڑکیں', 'بندہیںجبکہ', 'حکام', 'جانب', 'امدادی', 'کارروائیاں', 'جاری', 'ہیں']"
; معصوم زینب کے قاتل عمران کے اعترافی بیان کی وڈیو منظر عام پر آ گئی۔ ملزم عمران علی نے اپنے اعترافی بیان میں واضح طور پر کہا کہ زینب کو والدین کا بتا کر ساتھ لے گیا تھا۔ ملزم کا تفتیشی ٹیموں کو کہنا تھا کہ معصوم زینب کو والدین سے ملوانے کا بہانہ بنا کر اغواء کیا جبکہ بچی باربار پوچھتی رہی کہاں جارہے ہیں؟ جس پر ملزم کا کہنا تھا کہ وہ راستہ بھول گیا ہے اوراندھیرا ہو گیا ہے۔ دوسرے راستے سے چلتے ہیں۔; واضح رہے کہ ملزم عمران علی اس وقت پولیس کی حراست میں ہے۔ انسدادِ دہشت گردی کی عدالت میں اس کو آج پیش کیا گیا جہاں سے 14 روز کے جسمانی ریمانڈ کے احکامات دیئے گئے,real,معصوم زینب قاتل عمران اعترافی بیان وڈیو منظر عام آگئی ملزم عمران علی نے اپنے اعترافی بیان واضح طور کہا کہ زینب والدین بتا کر ساتھ لے گیا تھاملزم تفتیشی ٹیموں کہنا کہ معصوم زینب والدین ملوانے بہانہ بنا کر اغواء کیا جبکہ بچی بار بار پوچھتی رہی کہاں جا رہے ہیںجس ملزم کہنا کہ و,"['معصوم', 'زینب', 'قاتل', 'عمران', 'اعترافی', 'بیان', 'وڈیو', 'منظر', 'عام', 'آگئی', 'ملزم', 'عمران', 'علی', 'نے', 'اپنے', 'اعترافی', 'بیان', 'واضح', 'طور', 'کہا', 'کہ', 'زینب', 'والدین', 'بتا', 'کر', 'ساتھ', 'لے', 'گیا', 'تھاملزم', 'تفتیشی', 'ٹیموں', 'کہنا', 'کہ', 'معصوم', 'زینب', 'والدین', 'ملوانے', 'بہانہ', 'بنا', 'کر', 'اغواء', 'کیا', 'جبکہ', 'بچی', 'بار', 'بار', 'پوچھتی', 'رہی', 'کہاں', 'جا', 'رہے', 'ہیںجس', 'ملزم', 'کہنا', 'کہ', 'و']"
جدید سائنس نے گرمی کا مستقل توڑ نکال دیا ہے  ایک ایسا ایئر کنڈیشنر تیار کیا گیا ہے جو ہمیں ہر وقت گرمی سے بچانے کی  بخوبی صلاحیت رکھتا ہے دور جدید میں نت نئے آلات نے انسانوں کی زندگی کو آسان اور بہتر بنا دیا ہے حال ہی میں لاہور کے شہری معاز نے گرمی کا توڑ نکالنے کے لیے ایک ایسا ایئر کنڈیشنر تیار کیا ہے جس سے بجلی کی کوئی ضرورت نہیں جب گرمیوں میں درجہ حرارت زیادہ ہو جاتا ہے تو یہ ایئر کنڈیشنر  قدرتی گرمی کو استعمال کرتے ہوئے کام کرنے کی صلاحیت رکھتا ہے اور جس جگہ ایئر کنڈیشنر لگا ہوں وہاں کا درجہ حرارت کم کردیتا ہے پاکستان سائنس اسوسی ایشن کے ڈائریکٹر کا کہنا تھا کہ وہ اس ایئر کنڈیشنر کو بڑے پیمانے پر بنانے کی خواہش رکھتے ہیں اور اس کے لیے وہ حکومت پاکستان سے مالی معاونت کی بھی استدعا کرتے ہیں اسکے استعمال سے گھر کے بجلی  اخراجات میں بھی نمایاں کمی آسکتی ہے چونکہ پاکستان ترقی یافتہ ملک ہونے کے باوجود بجلی کا بحران رکھتا ہے جس کی وجہ سے پاکستان میں بجلی کا شارٹ فال ہوتا ہے اس لیے یہ ایئر کنڈیشنر کسی نعمت سے کم نہیں ہے انکا مزید کہنا تھا کہ اس ایئرکنڈیشنر کے صحت پر منفی اثرات نہیں مرتب ہوںگے اور شہری مختف بیماریوں جیسا کہ سانس لینے میں دشواری سر اور جسم میں درد یعنی تھکاوٹ کا محسوس ہونا جلد اور بالوں کا بے رونق اور خشک نظرآنا جلد کی بیماریوں کھجلی اور بلڈپریشر وغیرہ سے محفوظ رہیں گے,fake,جدید سائنس نے گرمی مستقل توڑنکال دیاہے ایک ایسا ایئرکنڈیشنر تیار کیا گیا جو ہمیں ہروقت گرمی بچانے بخوبی صلاحیت رکھتاہے دورجدیدمیں نت نئے آلات نے انسانوں زندگی کوآسان اوربہتربنادیاہے حال ہی لاہور شہری معاز نے گرمی توڑنکالنے لیے ایک ایساایئرکنڈیشنر تیار اہے جس بجلی کوئی ضرورت نہی,"['جدید', 'سائنس', 'نے', 'گرمی', 'مستقل', 'توڑنکال', 'دیاہے', 'ایک', 'ایسا', 'ایئرکنڈیشنر', 'تیار', 'کیا', 'گیا', 'جو', 'ہمیں', 'ہروقت', 'گرمی', 'بچانے', 'بخوبی', 'صلاحیت', 'رکھتاہے', 'دورجدیدمیں', 'نت', 'نئے', 'آلات', 'نے', 'انسانوں', 'زندگی', 'کوآسان', 'اوربہتربنادیاہے', 'حال', 'ہی', 'لاہور', 'شہری', 'معاز', 'نے', 'گرمی', 'توڑنکالنے', 'لیے', 'ایک', 'ایساایئرکنڈیشنر', 'تیار', 'اہے', 'جس', 'بجلی', 'کوئی', 'ضرورت', 'نہی']"
جیش الفتح رہنما سعودی عرب سے مالی فوجی امداد وصول کرنے کا اعتراف کرتا ہے,fake,جیش الفتح رہنما سعودی عرب مالی فوجی امداد وصول کرنے اعتراف کرتا,"['جیش', 'الفتح', 'رہنما', 'سعودی', 'عرب', 'مالی', 'فوجی', 'امداد', 'وصول', 'کرنے', 'اعتراف', 'کرتا']"
وزیراعظم عمران خان نے اپنی تیسری بیوی بشری بی بی کو طلاق دے دی,fake,وزیراعظم عمران خان نے اپنی تیسری بیوی بشری بی بی طلاق دے دی,"['وزیراعظم', 'عمران', 'خان', 'نے', 'اپنی', 'تیسری', 'بیوی', 'بشری', 'بی', 'بی', 'طلاق', 'دے', 'دی']"
شہد کی صنعت سے وابستہ لوگوں کے مطابق اگر شہد کی پیداوار کے لیے موزوں درخت لگائے جائیں تو لاکھوں افراد اس کاروبار سے فائدہ اٹھا سکتے ہیں اور ملک کے لیے زر مبادلہ بھی کما سکتے ہیں۔,real,شہد صنعت وابستہ لوگوں مطابق اگر شہد پیداوار لیے موزوں درخت لگائے جائیں لاکھوں افراد اس کاروبار فائدہ اٹھا سکتے ہیں ملک لیے زرمبادلہ کما سکتے ہیں,"['شہد', 'صنعت', 'وابستہ', 'لوگوں', 'مطابق', 'اگر', 'شہد', 'پیداوار', 'لیے', 'موزوں', 'درخت', 'لگائے', 'جائیں', 'لاکھوں', 'افراد', 'اس', 'کاروبار', 'فائدہ', 'اٹھا', 'سکتے', 'ہیں', 'ملک', 'لیے', 'زرمبادلہ', 'کما', 'سکتے', 'ہیں']"
ذرائع سے خبر معلوم ہوئی ہے کہ جو بائیڈن نے اقتدار ڈاؤنلوڈ کے حوالے کردیا جوبائیڈن کا ڈونلڈ ٹرمپ کو اقتدار دینے کی وجہ جوبائیڈن سے اتنا بڑا ملک سنبھالا نہیں جا رہا تھا,fake,ذرائع خبر معلوم ہوئی کہ جو بائیڈن نے اقتدار ڈاؤن لوڈ حوالے کر دیا جو بائیڈن ڈونلڈ ٹرمپ اقتدار دینے وجہ جو بائیڈن اتنا بڑا ملک سنبھالا نہیں جا رہا,"['ذرائع', 'خبر', 'معلوم', 'ہوئی', 'کہ', 'جو', 'بائیڈن', 'نے', 'اقتدار', 'ڈاؤن', 'لوڈ', 'حوالے', 'کر', 'دیا', 'جو', 'بائیڈن', 'ڈونلڈ', 'ٹرمپ', 'اقتدار', 'دینے', 'وجہ', 'جو', 'بائیڈن', 'اتنا', 'بڑا', 'ملک', 'سنبھالا', 'نہیں', 'جا', 'رہا']"
مجھے لگتا ہے کہ میں پيزا کے سیب کا تيسرا سلائس لے رہا ہوں یہ بات بالی ووڈ کے مشہور بريک ڈانسر، اداکار اور فلم ہدايتکار وِل اسمتھ نے اپنے ایک حالیہ ٹوئيٹ میں کہی، جس کا مخفف یہ تھا کہ انھیں بالی ووڈ کی رنگينيوں ميں تيس سال ہوگئے ہیں اور اب وہ ٹک ٹاک اسٹا ر بھی ہیں، جہاں ان کے مداحوں کی تعداد6۔1 بلين سے تجاوز کرچکی ہے ان کی دلچسپ ترين ترین ویڈیو کو ایک ہی گھنٹے میں 4 بلین نوجوانوں نے دیکھ لیاتھا، جس میں وِل اسمتھ نے جہاز کے کاک پٹ سے گرینڈ کینیون پر پيرا گلائيڈنگ کا مظاہرہ کیا تھا,fake,مجھے لگتا کہ پیزا سیب تیسرا سلائس لے رہا ہوںیہ بات بالی ووڈ مشہور بریک ڈانسر اداکار فلم ہدایتکارول اسمتھ نے اپنے ایک حالیہ ٹوئیٹ کہی جس مخفف کہ انھیں بالی ووڈ رنگینیوں تیس سال ہوگئے ہیں اب وہ ٹک ٹاک اسٹار ہیںجہاں ان مداحوں تعداد 61 بلین تجاوز کر چکی ان دلچسپ ترین ت,"['مجھے', 'لگتا', 'کہ', 'پیزا', 'سیب', 'تیسرا', 'سلائس', 'لے', 'رہا', 'ہوںیہ', 'بات', 'بالی', 'ووڈ', 'مشہور', 'بریک', 'ڈانسر', 'اداکار', 'فلم', 'ہدایتکارول', 'اسمتھ', 'نے', 'اپنے', 'ایک', 'حالیہ', 'ٹوئیٹ', 'کہی', 'جس', 'مخفف', 'کہ', 'انھیں', 'بالی', 'ووڈ', 'رنگینیوں', 'تیس', 'سال', 'ہوگئے', 'ہیں', 'اب', 'وہ', 'ٹک', 'ٹاک', 'اسٹار', 'ہیںجہاں', 'ان', 'مداحوں', 'تعداد', '61', 'بلین', 'تجاوز', 'کر', 'چکی', 'ان', 'دلچسپ', 'ترین', 'ت']"
وائٹ ہاؤس کے پریس سکریٹری شان اسپائسر جمعہ کے روز سابق صدر براک اوباما کو ریپبلکن ہیلتھ کیئر بل پر ردعمل پر ردعمل دینے کے لئے فاکس نیوز میں اپنے محفوظ مقام پر گئے تھے جس کا مقصد اوباما کیئر کو تبدیل کرنا ہے۔ عجیب بات ہے ، لیکن غیر متوقع طور پر نہیں ، اسپائسر نے انٹرویو کے بعد آف کیمرا پریس بریفنگ دی۔ وائٹ ہاؤس نے اپنے آپ کو خفیہ طور پر چھڑا لیا ہے,fake,وائٹ ہاؤس پریس سکریٹری شان اسپائسر جمعہ روز سابق صدر براک اوباما ریپبلکن ہیلتھ کیئر بل ردعمل ردعمل دینے لئے فاکس نیوز اپنے محفوظ مقام گئے تھےجس مقصد اوباما کیئر تبدیل کرناہے عجیب بات لیکن غیر متوقع طور نہیں اسپائسر نے انٹرویو بعد آف کیمرا پریس بریفنگ دی وائٹ ہاؤس نے اپنے آپ کوخفیہ ط,"['وائٹ', 'ہاؤس', 'پریس', 'سکریٹری', 'شان', 'اسپائسر', 'جمعہ', 'روز', 'سابق', 'صدر', 'براک', 'اوباما', 'ریپبلکن', 'ہیلتھ', 'کیئر', 'بل', 'ردعمل', 'ردعمل', 'دینے', 'لئے', 'فاکس', 'نیوز', 'اپنے', 'محفوظ', 'مقام', 'گئے', 'تھےجس', 'مقصد', 'اوباما', 'کیئر', 'تبدیل', 'کرناہے', 'عجیب', 'بات', 'لیکن', 'غیر', 'متوقع', 'طور', 'نہیں', 'اسپائسر', 'نے', 'انٹرویو', 'بعد', 'آف', 'کیمرا', 'پریس', 'بریفنگ', 'دی', 'وائٹ', 'ہاؤس', 'نے', 'اپنے', 'آپ', 'کوخفیہ', 'ط']"
